prod_id,char_id,value
1012,2,Apple M2 Max
1012,3,64 ГБ
1012,4,интегрированная
1013,0,ноутбук
1013,1,14.2
1013,2,Apple M2 Max
1013,3,32 ГБ
1013,4,интегрированная
1014,0,ноутбук
1014,1,14.2
1014,2,Apple M2 Pro
1014,3,32 ГБ
1014,4,интегрированная
1015,0,ноутбук
1015,1,14.2
1015,2,Apple M2 Pro
1015,3,16 ГБ
1015,4,интегрированная
1016,0,ноутбук
1016,1,14.2
1016,2,Apple M2 Pro
1016,3,32 ГБ
1016,4,интегрированная
1017,0,ноутбук
1017,1,14.2
1017,2,Apple M2 Pro
1017,3,16 ГБ
1017,4,интегрированная
1018,0,ноутбук
1018,1,14.2
1018,2,Apple M2 Pro
1018,3,32 ГБ
1018,4,интегрированная
1019,0,ноутбук
1019,1,14.2
1019,2,Apple M2 Pro
1019,3,32 ГБ
1019,4,интегрированная
1020,0,ноутбук
1020,1,14.2
1020,2,Apple M2 Pro
1020,3,16 ГБ
1020,4,интегрированная
1021,0,ноутбук
1021,1,14.2
1021,2,Apple M2 Pro
1021,3,32 ГБ
1021,4,интегрированная
1022,0,ноутбук
1022,1,14.2
1022,2,Apple M2 Pro
1022,3,16 ГБ
1022,4,интегрированная
1023,0,ноутбук
1023,1,14.2
1023,2,Apple M2 Pro
1023,3,32 ГБ
1023,4,интегрированная
1024,0,ноутбук
1024,1,14.2
1024,2,Apple M2 Pro
1024,3,32 ГБ
1024,4,интегрированная
1025,0,ноутбук
1025,1,14.2
1025,2,Apple M2 Pro
1025,3,32 ГБ
1025,4,интегрированная
1026,0,ноутбук
1026,1,14.2
1026,2,Apple M2 Pro
1026,3,32 ГБ
1026,4,интегрированная
1027,0,ноутбук
1027,1,14.2
1027,2,Apple M2 Pro
1027,3,16 ГБ
1027,4,интегрированная
1028,0,ноутбук
1028,1,14.2
1028,2,Apple M2 Pro
1028,3,32 ГБ
1028,4,интегрированная
1029,0,ноутбук
1029,1,14.2
1029,2,Apple M2 Pro
1029,3,32 ГБ
1029,4,интегрированная
1030,0,ноутбук
1030,1,14.2
1030,2,Apple M2 Pro
1030,3,32 ГБ
1030,4,интегрированная
1031,0,ноутбук
1031,1,14.2
1031,2,Apple M2 Pro
1031,3,16 ГБ
1031,4,интегрированная
1032,0,ноутбук
1032,1,14.2
1032,2,Apple M2 Pro
1032,3,32 ГБ
1032,4,интегрированная
1033,0,ноутбук
1033,1,14.2
1033,2,Apple M2 Pro
1033,3,32 ГБ
1033,4,интегрированная
1034,0,ноутбук
1034,1,14.2
1034,2,Apple M2 Pro
1034,3,32 ГБ
1034,4,интегрированная
1035,0,ноутбук
1035,1,14.2
1035,2,Apple M2 Pro
1035,3,32 ГБ
1035,4,интегрированная
1036,0,ноутбук
1036,1,14.2
1036,2,Apple M2 Pro
1036,3,16 ГБ
1036,4,интегрированная
1037,0,ноутбук
1037,1,14.2
1037,2,Apple M2 Pro
1037,3,32 ГБ
1037,4,интегрированная
1038,0,ноутбук
1038,1,14.2
1038,2,Apple M2 Pro
1038,3,32 ГБ
1038,4,интегрированная
1039,0,ноутбук
1039,1,14.2
1039,2,Apple M2 Pro
1039,3,16 ГБ
1039,4,интегрированная
1040,0,ноутбук
1040,1,14.2
1040,2,Apple M2 Pro
1040,3,32 ГБ
1040,4,интегрированная
1041,0,ноутбук
1041,1,14.2
1041,2,Apple M2 Pro
1041,3,16 ГБ
1041,4,интегрированная
1042,0,ноутбук
1042,1,14.2
1042,2,Apple M2 Pro
1042,3,32 ГБ
1042,4,интегрированная
1043,0,ноутбук
1043,1,14.2
1043,2,Apple M2 Pro
1043,3,32 ГБ
1043,4,интегрированная
1044,0,ноутбук
1044,1,14.2
1044,2,Apple M2 Pro
1044,3,16 ГБ
1044,4,интегрированная
1045,0,ноутбук
1045,1,14.2
1045,2,Apple M2 Pro
1045,3,32 ГБ
1045,4,интегрированная
1046,0,ноутбук
1046,1,14.2
1046,2,Apple M2 Pro
1046,3,16 ГБ
1046,4,интегрированная
1047,0,ноутбук
1047,1,14.2
1047,2,Apple M2 Pro
1047,3,16 ГБ
1047,4,интегрированная
1048,0,ноутбук
1048,1,14.2
1048,2,Apple M2 Pro
1048,3,16 ГБ
1048,4,интегрированная
1049,0,ноутбук
1049,1,14.2
1049,2,Apple M2 Pro
1049,3,32 ГБ
1049,4,интегрированная
1050,0,ноутбук
1050,1,14.2
1050,2,Apple M2 Pro
1050,3,32 ГБ
1050,4,интегрированная
1051,0,ноутбук
1051,1,14.2
1051,2,Apple M2 Pro
1051,3,16 ГБ
1051,4,интегрированная
1052,0,ноутбук
1052,1,14.2
1052,2,Apple M2 Pro
1052,3,16 ГБ
1052,4,интегрированная
1053,0,ноутбук
1053,1,14.2
1053,2,Apple M2 Pro
1053,3,16 ГБ
1053,4,интегрированная
1054,0,ноутбук
1054,1,14.2
1054,2,Apple M2 Pro
1054,3,32 ГБ
1054,4,интегрированная
1055,0,ноутбук
1055,1,14.2
1055,2,Apple M2 Pro
1055,3,32 ГБ
1055,4,интегрированная
1056,0,ноутбук
1056,1,15.6
1056,2,Core i7
1056,3,8 ГБ
1056,4,интегрированная
1057,0,ноутбук
1057,1,15.6
1057,2,Ryzen 7
1057,3,16 ГБ
1057,4,дискретная
1058,0,ноутбук
1058,1,15.6
1058,2,Core i7
1058,3,16 ГБ
1058,4,дискретная
1059,0,ноутбук
1059,1,18
1059,2,Core i9
1059,3,64 ГБ
1059,4,дискретная
1060,0,ноутбук
1060,1,15.6
1060,2,Core i7
1060,3,16 ГБ
1060,4,дискретная
1061,0,ноутбук
1061,1,18
1061,2,Core i9
1061,3,64 ГБ
1061,4,дискретная
1062,0,ноутбук
1062,1,15.6
1062,2,Core i7
1062,3,16 ГБ
1062,4,дискретная
1063,0,ноутбук
1063,1,18
1063,2,Core i9
1063,3,64 ГБ
1063,4,дискретная
1064,0,ноутбук
1064,1,15.6
1064,2,Core i5
1064,3,16 ГБ
1064,4,дискретная
1065,0,ноутбук
1065,1,15.6
1065,2,Core i5
1065,3,16 ГБ
1065,4,дискретная
1066,0,ноутбук
1066,1,17
1066,2,Core i9
1066,3,32 ГБ
1066,4,дискретная
1067,0,ноутбук
1067,1,18
1067,2,Core i9
1067,3,32 ГБ
1067,4,дискретная
1068,0,ноутбук
1068,1,18
1068,2,Core i9
1068,3,32 ГБ
1068,4,дискретная
1069,0,ноутбук
1069,1,15.6
1069,2,Ryzen 7
1069,3,16 ГБ
1069,4,интегрированная
1070,0,ноутбук
1070,1,15.6
1070,2,Core i5
1070,3,16 ГБ
1070,4,дискретная
1071,0,ноутбук
1071,1,15.6
1071,2,Core i5
1071,3,16 ГБ
1071,4,дискретная
1072,0,ноутбук
1072,1,17
1072,2,Core i9
1072,3,32 ГБ
1072,4,дискретная
1073,0,ноутбук
1073,1,18
1073,2,Core i9
1073,3,32 ГБ
1073,4,дискретная
1074,0,ноутбук
1074,1,18
1074,2,Core i9
1074,3,32 ГБ
1074,4,дискретная
1075,0,ноутбук
1075,1,15.6
1075,2,Core i7
1075,3,8 ГБ
1075,4,интегрированная
1076,0,ноутбук
1076,1,15.6
1076,2,Core i5
1076,3,8 ГБ
1076,4,интегрированная
1077,0,ноутбук
1077,1,18
1077,2,Core i9
1077,3,16 ГБ
1077,4,дискретная
1078,0,ноутбук
1078,1,16
1078,2,Core i9
1078,3,32 ГБ
1078,4,дискретная
1079,0,ультрабук
1079,1,14.5
1079,2,Core i7
1079,3,16 ГБ
1079,4,интегрированная
1080,0,ноутбук
1080,1,15.6
1080,2,Core i5
1080,3,16 ГБ
1080,4,дискретная
1081,0,ноутбук
1081,1,15.6
1081,2,Core i5
1081,3,16 ГБ
1081,4,дискретная
1082,0,ноутбук
1082,1,17
1082,2,Core i9
1082,3,32 ГБ
1082,4,дискретная
1083,0,ноутбук
1083,1,18
1083,2,Core i9
1083,3,32 ГБ
1083,4,дискретная
1084,0,ноутбук
1084,1,18
1084,2,Core i9
1084,3,32 ГБ
1084,4,дискретная
1085,0,ультрабук
1085,1,14
1085,2,Core i7
1085,3,16 ГБ
1085,4,интегрированная
1086,0,ноутбук
1086,1,18
1086,2,Core i9
1086,3,16 ГБ
1086,4,дискретная
1087,0,ноутбук
1087,1,16
1087,2,Core i9
1087,3,32 ГБ
1087,4,дискретная
1088,0,ноутбук
1088,1,16
1088,2,Core i7
1088,3,16 ГБ
1088,4,дискретная
1089,0,ноутбук
1089,1,15.6
1089,2,Ryzen 3
1089,3,8 ГБ
1089,4,интегрированная
1090,0,ноутбук
1090,1,15.6
1090,2,Core i5
1090,3,8 ГБ
1090,4,дискретная
1091,0,ноутбук
1091,1,15.6
1091,2,Core i7
1091,3,16 ГБ
1091,4,интегрированная
1092,0,ноутбук
1092,1,15.6
1092,2,Core i5
1092,3,8 ГБ
1092,4,интегрированная
1093,0,ноутбук
1093,1,15.6
1093,2,Core i5
1093,3,8 ГБ
1093,4,интегрированная
1094,0,ноутбук
1094,1,15.6
1094,2,Ryzen 3
1094,3,8 ГБ
1094,4,интегрированная
1095,0,ноутбук
1095,1,16
1095,2,Ryzen 7
1095,3,16 ГБ
1095,4,дискретная
1096,0,ноутбук
1096,1,17.3
1096,2,Core i7
1096,3,32 ГБ
1096,4,дискретная
1097,0,ноутбук
1097,1,16
1097,2,Core i9
1097,3,32 ГБ
1097,4,дискретная
1098,0,ультрабук
1098,1,14
1098,2,Core i7
1098,3,8 ГБ
1098,4,дискретная
1099,0,ультрабук
1099,1,14
1099,2,Core i5
1099,3,8 ГБ
1099,4,интегрированная
1100,0,ноутбук
1100,1,16
1100,2,Core i9
1100,3,32 ГБ
1100,4,дискретная
1101,0,ноутбук
1101,1,17.3
1101,2,Core i9
1101,3,32 ГБ
1101,4,дискретная
1102,0,ноутбук
1102,1,16
1102,2,Core i9
1102,3,32 ГБ
1102,4,дискретная
1103,0,ноутбук
1103,1,17
1103,2,Core i9
1103,3,64 ГБ
1103,4,дискретная
1104,0,ноутбук
1104,1,16
1104,2,Core i7
1104,3,16 ГБ
1104,4,дискретная
1105,0,ноутбук
1105,1,16
1105,2,Core i9
1105,3,32 ГБ
1105,4,дискретная
1106,0,ноутбук
1106,1,16
1106,2,Core i9
1106,3,32 ГБ
1106,4,дискретная
1107,0,ноутбук
1107,1,16
1107,2,Core i9
1107,3,64 ГБ
1107,4,дискретная
1108,0,ноутбук
1108,1,16
1108,2,Core i9
1108,3,64 ГБ
1108,4,дискретная
1109,0,ноутбук
1109,1,16
1109,2,Core i9
1109,3,32 ГБ
1109,4,дискретная
1110,0,ноутбук
1110,1,15.6
1110,2,Core i5
1110,3,16 ГБ
1110,4,дискретная
1111,0,ноутбук
1111,1,16
1111,2,Core i9
1111,3,32 ГБ
1111,4,дискретная
1112,0,ноутбук
1112,1,16
1112,2,Core i9
1112,3,64 ГБ
1112,4,дискретная
1113,0,ноутбук
1113,1,16
1113,2,Core i9
1113,3,32 ГБ
1113,4,дискретная
1114,0,ноутбук
1114,1,16
1114,2,Core i9
1114,3,32 ГБ
1114,4,дискретная
1115,0,ноутбук
1115,1,16
1115,2,Core i9
1115,3,32 ГБ
1115,4,дискретная
1116,0,ноутбук
1116,1,15.6
1116,2,Core i7
1116,3,16 ГБ
1116,4,дискретная
1117,0,ультрабук
1117,1,14
1117,2,Core i7
1117,3,16 ГБ
1117,4,интегрированная
1118,0,ноутбук
1118,1,16
1118,2,Core i7
1118,3,16 ГБ
1118,4,интегрированная
1119,0,ультрабук
1119,1,14
1119,2,Core i5
1119,3,8 ГБ
1119,4,интегрированная
1120,0,ноутбук
1120,1,15.6
1120,2,Ryzen 5
1120,3,16 ГБ
1120,4,интегрированная
1121,0,ноутбук
1121,1,15.6
1121,2,Ryzen 5
1121,3,8 ГБ
1121,4,интегрированная
1122,0,ноутбук
1122,1,15.6
1122,2,Core i5
1122,3,8 ГБ
1122,4,дискретная
1123,0,ноутбук
1123,1,15.6
1123,2,Core i5
1123,3,8 ГБ
1123,4,интегрированная
1124,0,ноутбук
1124,1,15.6
1124,2,Core i7
1124,3,8 ГБ
1124,4,дискретная
1125,0,ультрабук
1125,1,14
1125,2,Celeron
1125,3,8 ГБ
1125,4,интегрированная
1126,0,ультрабук
1126,1,14
1126,2,Core i5
1126,3,8 ГБ
1126,4,интегрированная
1127,0,ультрабук
1127,1,14
1127,2,Core i7
1127,3,8 ГБ
1127,4,дискретная
1128,0,ноутбук
1128,1,16
1128,2,Core i9
1128,3,32 ГБ
1128,4,дискретная
1129,0,ноутбук
1129,1,15.6
1129,2,Ryzen 3
1129,3,8 ГБ
1129,4,интегрированная
1130,0,ноутбук
1130,1,16
1130,2,Core i9
1130,3,32 ГБ
1130,4,дискретная
1131,0,ноутбук
1131,1,15.6
1131,2,Ryzen 3
1131,3,8 ГБ
1131,4,интегрированная
1132,0,ноутбук
1132,1,15.6
1132,2,Core i3
1132,3,8 ГБ
1132,4,интегрированная
1133,0,ультрабук
1133,1,14.5
1133,2,Core i9
1133,3,32 ГБ
1133,4,дискретная
1134,0,ноутбук
1134,1,15.6
1134,2,Ryzen 5
1134,3,16 ГБ
1134,4,интегрированная
1135,0,ноутбук
1135,1,15.6
1135,2,Core i7
1135,3,32 ГБ
1135,4,дискретная
1136,0,ноутбук
1136,1,16
1136,2,Core i9
1136,3,32 ГБ
1136,4,дискретная
1137,0,ноутбук
1137,1,16
1137,2,Core i9
1137,3,64 ГБ
1137,4,дискретная
1138,0,ноутбук
1138,1,16
1138,2,Core i9
1138,3,32 ГБ
1138,4,дискретная
1139,0,ноутбук
1139,1,16
1139,2,Core i9
1139,3,48 ГБ
1139,4,дискретная
1140,0,ноутбук
1140,1,15.6
1140,2,Core i5
1140,3,8 ГБ
1140,4,интегрированная
1141,0,ноутбук
1141,1,16
1141,2,Core i9
1141,3,32 ГБ
1141,4,дискретная
1142,0,ноутбук
1142,1,16
1142,2,Ryzen 9
1142,3,32 ГБ
1142,4,дискретная
1143,0,ноутбук
1143,1,15.6
1143,2,Core i9
1143,3,16 ГБ
1143,4,дискретная
1144,0,ноутбук
1144,1,16
1144,2,Core i9
1144,3,64 ГБ
1144,4,дискретная
1145,0,ноутбук
1145,1,16
1145,2,Core i9
1145,3,32 ГБ
1145,4,дискретная
1146,0,ноутбук
1146,1,15.6
1146,2,Ryzen 5
1146,3,8 ГБ
1146,4,дискретная
1147,0,ноутбук
1147,1,16
1147,2,Core i9
1147,3,32 ГБ
1147,4,дискретная
1148,0,ноутбук
1148,1,15.6
1148,2,Core i7
1148,3,16 ГБ
1148,4,дискретная
1149,0,ноутбук
1149,1,16
1149,2,Core i9
1149,3,48 ГБ
1149,4,дискретная
1150,0,ноутбук
1150,1,15.6
1150,2,Core i7
1150,3,16 ГБ
1150,4,дискретная
1151,0,ноутбук
1151,1,15.6
1151,2,Core i7
1151,3,32 ГБ
1151,4,дискретная
1152,0,ноутбук
1152,1,16
1152,2,Core i9
1152,3,32 ГБ
1152,4,дискретная
1153,0,ноутбук
1153,1,16
1153,2,Core i9
1153,3,64 ГБ
1153,4,дискретная
1154,0,ноутбук
1154,1,16
1154,2,Core i9
1154,3,32 ГБ
1154,4,дискретная
1155,0,ноутбук
1155,1,16
1155,2,Core i9
1155,3,32 ГБ
1155,4,дискретная
1156,0,ноутбук
1156,1,15.6
1156,2,Ryzen 5
1156,3,8 ГБ
1156,4,дискретная
1157,0,ноутбук
1157,1,17.3
1157,2,Ryzen 9
1157,3,64 ГБ
1157,4,дискретная
1158,0,ноутбук
1158,1,18
1158,2,Core i9
1158,3,32 ГБ
1158,4,дискретная
1159,0,ноутбук
1159,1,16
1159,2,Core i9
1159,3,16 ГБ
1159,4,дискретная
1160,0,ноутбук
1160,1,16
1160,2,Ryzen 9
1160,3,32 ГБ
1160,4,дискретная
1161,0,ноутбук
1161,1,15.6
1161,2,Core i9
1161,3,16 ГБ
1161,4,дискретная
1162,0,ноутбук
1162,1,17.3
1162,2,Core i7
1162,3,16 ГБ
1162,4,дискретная
1163,0,ноутбук
1163,1,16
1163,2,Core i9
1163,3,64 ГБ
1163,4,дискретная
1164,0,ноутбук
1164,1,16
1164,2,Core i9
1164,3,16 ГБ
1164,4,дискретная
1165,0,ноутбук
1165,1,15.6
1165,2,Core i7
1165,3,16 ГБ
1165,4,дискретная
1166,0,ноутбук
1166,1,18
1166,2,Core i9
1166,3,32 ГБ
1166,4,дискретная
1167,0,ноутбук
1167,1,16
1167,2,Core i9
1167,3,16 ГБ
1167,4,дискретная
1168,0,ультрабук
1168,1,13.3
1168,2,Ryzen 7
1168,3,16 ГБ
1168,4,интегрированная
1169,0,ноутбук
1169,1,17.3
1169,2,Ryzen 9
1169,3,16 ГБ
1169,4,дискретная
1170,0,ноутбук
1170,1,15.6
1170,2,Core i7
1170,3,16 ГБ
1170,4,дискретная
1171,0,ноутбук
1171,1,15.6
1171,2,Core i5
1171,3,16 ГБ
1171,4,дискретная
1172,0,ноутбук
1172,1,16
1172,2,Ryzen 9
1172,3,64 ГБ
1172,4,дискретная
1173,0,ноутбук
1173,1,16
1173,2,Ryzen 9
1173,3,32 ГБ
1173,4,дискретная
1174,0,ноутбук
1174,1,15.6
1174,2,Core i9
1174,3,16 ГБ
1174,4,дискретная
1175,0,ноутбук
1175,1,17.3
1175,2,Core i7
1175,3,16 ГБ
1175,4,дискретная
1176,0,ноутбук
1176,1,18
1176,2,Core i9
1176,3,32 ГБ
1176,4,дискретная
1177,0,ноутбук
1177,1,16
1177,2,Core i9
1177,3,16 ГБ
1177,4,дискретная
1178,0,ультрабук
1178,1,13.3
1178,2,Ryzen 7
1178,3,32 ГБ
1178,4,интегрированная
1179,0,ультрабук
1179,1,13.3
1179,2,Ryzen 7
1179,3,16 ГБ
1179,4,интегрированная
1180,0,ноутбук
1180,1,15.6
1180,2,Core i7
1180,3,16 ГБ
1180,4,дискретная
1181,0,ноутбук
1181,1,15.6
1181,2,Core i5
1181,3,16 ГБ
1181,4,дискретная
1182,0,ноутбук
1182,1,16
1182,2,Core i9
1182,3,32 ГБ
1182,4,дискретная
1183,0,ноутбук
1183,1,16
1183,2,Core i7
1183,3,32 ГБ
1183,4,дискретная
1184,0,ноутбук
1184,1,17.3
1184,2,Core i9
1184,3,64 ГБ
1184,4,дискретная
1185,0,ноутбук
1185,1,16
1185,2,Ryzen 9
1185,3,64 ГБ
1185,4,дискретная
1186,0,ноутбук
1186,1,18
1186,2,Core i9
1186,3,32 ГБ
1186,4,дискретная
1187,0,ноутбук
1187,1,16
1187,2,Core i9
1187,3,16 ГБ
1187,4,дискретная
1188,0,ультрабук
1188,1,14
1188,2,Core i7
1188,3,8 ГБ
1188,4,интегрированная
1189,0,ноутбук
1189,1,15.6
1189,2,Core i5
1189,3,4 ГБ
1189,4,интегрированная
1190,0,ноутбук
1190,1,17.3
1190,2,Ryzen 9
1190,3,32 ГБ
1190,4,дискретная
1191,0,ноутбук
1191,1,17.3
1191,2,Ryzen 9
1191,3,32 ГБ
1191,4,дискретная
1192,0,ноутбук
1192,1,17.3
1192,2,Ryzen 9
1192,3,32 ГБ
1192,4,дискретная
1193,0,ноутбук
1193,1,18
1193,2,Core i9
1193,3,32 ГБ
1193,4,дискретная
1194,0,ноутбук
1194,1,16
1194,2,Core i9
1194,3,16 ГБ
1194,4,дискретная
1195,0,ноутбук
1195,1,16
1195,2,Core i9
1195,3,32 ГБ
1195,4,дискретная
1196,0,ноутбук
1196,1,16
1196,2,Core i9
1196,3,32 ГБ
1196,4,дискретная
1197,0,ноутбук
1197,1,17.3
